RowID,EntryID,Markup,Folio,Date,Left column,Main column,Pounds,Shillings,Pence
1316,V1316,head,37v,1642-11-14,,14 novemb[e]r 1642,,,
1317,V1317,open table,37v,1642-11-14,64,p[ai]d the Earle of Bedford for his severall payes for 1 monthe endinge 10 november,246,-,-
1318,V1318,tr,37v,1642-11-14,25,p[ai]d Captaine Langreish for 1/2 a mo[nths] pay for his troope,174,13,-
1319,V1319,tr,37v,1642-11-14,69 880.19,p[ai]d Collonel wardlaw for 1/2 a mo[nths] pay for his officers & regiment of dragooners to begine from [th]e 29 [Octo]bre,680,19,-
1320,V1320,tr,37v,1642-11-14,66,p[ai]d S[i]r Arthur Hazelrige for 1/2 a mo[nths] pay for his troope,174,13,-
1321,V1321,tr,37v,1642-11-14,127,p[ai]d Henry Poole Cittizen to be imployed in [th]e publicke service,100,-,-
1322,V1322,tr,37v,1642-11-14,49,p[ai]d Capt[ain] Thomas Pudsey for on mo[nths] pay for him self as captaine of my lord[es] guard of Halberdiers & for 30 halberdiers,91,-,-
1323,V1323,tr,37v,1642-11-14,176,p[ai]d Michael Barke Edward Pilkinton & 8 other Gunsmiths apointed for his present service,18,4,-
1324,V1324,tr,37v,1642-11-14,84,p[ai]d Abraham webb Apothecary for 3 mo[nths] pay endinge [th]e 18 novemb[e]r,42,-,-
1325,V1325,tr,37v,1642-11-14,100,p[ai]d Docter John smith [^St John^] for 3 mo[nths] pay endinge as above,28,-,-
1326,V1326,tr,37v,1642-11-14,29,p[ai]d Capt[ain] Edward wingat for 1/2 a mo[nths] pay for his troope,174,13,-
1327,V1327,tr,37v,1642-11-14,102,p[ai]d Docter Dorisla for 1/2 a mo[nths] pay as advocate,14,-,-
1328,V1328,tr,37v,1642-11-14,7,p[ai]d my lord wharton for 1/2 a mo[nths] pay as Coll[onel] of a reg[imen]t,31,10,-
1329,V1329,tr,37v,1642-11-14,127,p[ai]d S[i]r Edward Peto for pay of himself and officers of the traine of Artiglirye for 14 days endinge [th]e 11 present,724,7,8
1330,V1330,tr,37v,1642-11-14,99,p[ai]d m[aste]r John ward Comissary g[enera]ll for [th]e provision of horse for pay of himself and deputies for on month ending [th]e 18 present,36,8,0
1331,V1331,tr,37v,1642-11-14,14,p[ai]d m[aste]r James nalton Chaplaine to Coll[onel] Grantham for 14 dayes pay ending [th]e 11 pres[en]t,6,1,4
1332,V1332,tr,37v,1642-11-14,11,p[ai]d m[aste]r Symon Ash Chaplaine to the lord Mandevill for a mo[nths] pay 12.12.0,12,12,-
1333,V1333,tr,37v,1642-11-14,104,p[ai]d w[illia]m purfroy for his pay as lefftenn[an]t Coll[onel] from [th]e 1 [Octo]bre to the 12 present,43,-,-
1334,V1334,tr,37v,1642-11-14,128,p[ai]d sergeant major Robert[es] toward[es] pay of the officers of [th]e reg[imen]t w[hi]ch belonge to Coll[onel] charles Essex,304,4,-
1335,V1335,close table,37v,1642-11-14,,,239018,0,9
1336,V1336,pb,38r,1642-11-14,,38r,,,
1337,V1337,table (single row),38r,1642-11-14,,Sommeth payment[es] on the other side,239018,0,9
1338,V1338,head,38r,1642-11-14,,november 14 - 1642,,,
1339,V1339,open table,38r,1642-11-14,122,p[ai]d S[i]r James Ramsey collonel of a Regiment of horse & Commissary genn[era]ll toward[es] his pay & entertainm[en]t uppon accompt,400,-,-
1340,V1340,tr,38r,1642-11-14,128,p[ai]d Quartermaster g[enera]ll Dulbier for 1/2 a mo[nths] pay for his troop from [th]e 28 [Octo]bre,174,13,-
1341,V1341,tr,38r,1642-11-14,88,p[ai]d Captaine Robert Palmer for pay of 63 sold[ier]s of his compa[ny] in my lord monchest[er]s reg[imen]t for on mo[nths] pay from the 5 [Novem]bre when the compa[ny] was mustered,58,16,0
1342,V1342,tr,38r,1642-11-14,129,p[ai]d Capt[ain] Daniel Redman the like,58,16,-
1343,V1343,close table,38r,1642-11-14,129,p[ai]d Capt[ain] Fra[ncis] Sawyer the like for 52 sol[diers],48,10,8
1344,V1344,head,38r,1642-11-15,,15 november [1642] No 7,,,
1345,V1345,open table,38r,1642-11-15,8,p[ai]d S[i]r w[illia]m waler for 1/2 a mo[nths] paye for his troope uppon accompt,174,13,-
1346,V1346,tr,38r,1642-11-15,14,p[ai]d my lord Brooke the like,174,13,0
1347,V1347,tr,38r,1642-11-15,64,p[ai]d Hugh ward surgeon of my lord of Bedford[es] regiment of horse for 14 days pay from the 11 [Novem]bre,8,8,0
1348,V1348,close table,38r,1642-11-15,98,p[ai]d Captaine Mathew Draper for remaind[e]r of his troop being 30 menn to beginn the 12 of november,100,13,0
1349,V1349,head,38r,1642-11-16,,16 [November 1642],,,
1350,V1350,open table,38r,1642-11-16,92,p[ai]d S[i]r Samuel luke for 1/2 a mo[nths] pay to end the 12 [Novem]bre for his troope,174,13,
1351,V1351,tr,38r,1642-11-16,64,p[ai]d Captaine walton for 1/2 a mo[nths] pay of his troope endinge 11 [Novem]bre,174,13,-
1352,V1352,tr,38r,1642-11-16,13,p[ai]d Collonell Hambden for pay of his Regiment uppon acc[oun]tt,800,0,0
1353,V1353,tr,38r,1642-11-16,164,p[ai]d Collonel John Hurrey for 1/2 a mo[nths] pay for his troope of 70 harque[busiers] uppon accompt,192,8,-
1354,V1354,tr,38r,1642-11-16,17,p[ai]d sergeant major Pretty for buyinge 15 great sadles & other furniture for recrutinge his troope,37,10,
1355,V1355,tr,38r,1642-11-16,,more for on mo[nth] & 16 dayes pay for a gunsmith allowed his troope at 2s.6d p[er] diem,5,10,
1356,V1356,tr,38r,1642-11-16,33,p[ai]d Coronell Cholmly for guift monie of 600 soldiers of his reg[imen]t at 2s.6d,75,0,0
1357,V1357,close table,38r,1642-11-09,101,p[ai]d m[aste]r Jessope w[hi]ch he is to charge to his acc[oun]tt [th]e 9 present,100,0,0
1358,V1358,head,38r,1642-11-19,,19 [November 1642],,,
1359,V1359,open table,38r,1642-11-19,19,p[ai]d Jeremy Chancy wagoner belonging to the traine for hier of his teame & 4 horses for 65 dayes,26,10,0
1360,V1360,tr,38r,1642-11-19,19,p[ai]d w[illia]m Hatchett as above,23,10,3
1361,V1361,tr,38r,1642-11-19,49,p[ai]d my lord Robert[es] toward[es] the pay of the sold[ier]s of his reg[imen]t uppon acc[oun]tt,300,0,0
1362,V1362,tr,38r,1642-11-19,,more for the officers of his regiment,318,9,-
1363,V1363,close table,38r,1642-11-19,,,242445,6,8
1364,V1364,pb,38v,1642-11-19,,38v,,,
1365,V1365,table (single row),38v,1642-11-19,,Sommeth the paym[entes] on the other side,242445,6,8
1366,V1366,head,38v,1642-11-21,,21 November 1642,,,
1367,V1367,open table,38v,1642-11-21,130,p[ai]d Sergeant major Botteler for pay of his compa[ny] of 100 sold[ier]s in my lord peterborrough[es] regiment to beginne the 15 [Novem]bre,93,6,8
1368,V1368,tr,38v,1642-11-21,130,p[ai]d Captaine John Smith & Captaine Henry Gauler captains of 2 severall foot companies in [th]e Regiment of sergeant major g[enera]ll Skippon,100,-,-
1369,V1369,close table,38v,1642-11-21,131,"p[ai]d Captaine Roger Clay Captaine Samuel Turner Capt[ain] Peeter Gale Capt[ain] George more Capt[ain] Ralph Tasker Captain w[illia]m Hamond Capt[ain] mathew Skalticke & Capt[ain] Jams white, 8 capt[ain]s in the Regement of Collonell skippon toward[es] ther pay & entertainm[en]t of themselves officers & sold[ier]s uppon acc[oun]tt",400,-,-
1370,V1370,head,38v,1642-11-22,,22 [November 1642],,,
1371,V1371,open table,38v,1642-11-22,126,p[ai]d Captaine Cannon purvior g[enera]ll for the traine of Artigliry toward[es] his pay for 4 mo[nths],120,-,-
1372,V1372,close table,38v,1642-11-22,69,p[ai]d Capt[ain] John Duncan Captaine leifftenn[an]t of my lord of Peeterborroughs compa[ny] of fierlock[es] for on mo[nths] pay for the said compa[ny] from the 15 present 93 6 8 & for on mo[nths] pay for the officers from the 9th 46.4. in all,139,10,8
1373,V1373,head,38v,1642-11-23,,23 [November 1642],,,
1374,V1374,open table,38v,1642-11-23,131,p[ai]d leifft[enant] Coll[onel] Holman for a monthes pay advance as leifft[enant] Coll[onel] of a reg[imen]t in [th]e County of yorke,42,-,-
1375,V1375,tr,38v,1642-11-23,30,p[ai]d Collonel Grantham for 3 week[es] pay for [th]e officers of his reg[imen]t uppon acc[oun]tt,407,2,-
1376,V1376,close table,38v,1642-11-23,132,p[ai]d m[aste]r Fastaff wagon m[aste]r G[enera]ll by a warrent of the 21 [Octo]bre for payment of cariages,180,-,-
1377,V1377,head,38v,1642-11-24,,24 [November 1642],,,
1378,V1378,open table,38v,1642-11-24,121,p[ai]d Captaine John warberton in my lord Robert[es] Reg[imen]t for severall payment[es] conteined in his warr[an]tt,49,10,-
1379,V1379,tr,38v,1642-11-23,[Novem]bre 23,p[ai]d Roger dickeson surgeon apointed to attend the army for monie to provide his chest 15 & 14 dayes pay for himself & mates to Comence the 12 november 6.6.,21,6,
1380,V1380,tr,38v,1642-11-24,19,p[ai]d another Roger dickson surgeon to Coll[onel] Bulstred for furnishinge his chest 15l & 1 mo[nths] pay for himself and mates 12.12,27,12,-
1381,V1381,tr,38v,1642-11-24,,p[ai]d Ralph nicholson on of the surgeons apointed to attend the army for his advance monie & 14 dayes paye,21,6,0
1382,V1382,close table,38v,1642-11-24,,,244047,0,0
1383,V1383,pb,39r,1642-11-24,,39r,,,
1384,V1384,table (single row),39r,1642-11-24,,Sommeth [th]e paym[entes] on the other side,244047,0,0
1385,V1385,head,39r,1642-11-23,,23 [November 1642],,,
1386,V1386,open table,39r,1642-11-23,125,p[ai]d w[illia]m Bickerton wagon m[aste]r to Collonel midletons Reg[imen]t of dragooners for his hier of his team & six horses as by his warr[an]t appears 60 wherof he rec[eive]d 20 rest[es],40,2,3
1387,V1387,tr,39r,1642-11-23,66,p[ai]d Capt[ain] Anthony Sanderson as wel for 1 monthes pay of 50 soldiers to Comence from the 12 november 46.13.4. as also for 1 mo[nths] pay for himself & officers of his compa[ny] from [th]e 17. novemb[e]r 42,88,13,4
1388,V1388,tr,39r,1642-11-23,38,p[ai]d Capt[ain] will[ia]m Burbz C[aptain] Jo[hn] Francis C[aptain] Richard Beaton & C[aptain] Georg Hurlocke Capt[ains] of severall foot compa[nies] late in [th]e reg[imen]t of Denzill Hollis as well for pay of themselvs 3 other private Captains latelie deseased and other officers contained in the warr[an]tt & sold[ier]s,356,8,8
1389,V1389,tr,39r,1642-11-23,38,p[ai]d Thomas Egerton quartermaster to Coll[onel] Hollis for his pay for 5 week[es] at 5s a daye,8,15,-
1390,V1390,tr,39r,1642-11-23,14,p[ai]d the Lord Brooke for guift monie of 480 sold[ier]s of his regiment,60,0,0
1391,V1391,tr,39r,1642-11-23,19,p[ai]d w[illia]m Harison wagoner attending the traine of Artigliry for hier of his teame & 4 horses from [th]e 7 [Septem]bre to the 23 [Octo]bre 47 dayes at 14s p[er] diem he havinge rec[eive]d 10l.10s in part,22,8,0
1392,V1392,tr,39r,1642-11-23,30,p[ai]d Collonel Grantham towards paye of [th]e officers of his Reg[imen]t by imprest,200,-,-
1393,V1393,tr,39r,1642-11-23,66,p[ai]d Capt[ain] Ant[ony] Sanderson for guift monie of 50 sold[ier]s of his compa[ny],6,5,-
1394,V1394,close table,39r,1642-11-23,132,p[ai]d the 21 of novemb[e]r to [th]e wagoner g[enera]ll for paym[en]t of draft horses belonginge to [th]e traine,150,-,-
1395,V1395,head,39r,1642-11-24,,24 [November 1642],,,
1396,V1396,open table,39r,1642-11-24,40,p[ai]d S[i]r John merricke for his severall pays as by [th]e warr[an]t,55,0,0
1397,V1397,tr,39r,1642-11-24,34,p[ai]d Capt[ain] Horatio Cary for 30 sadles bitt[es] & other furniture for his troope,75,-,-
1398,V1398,tr,39r,1642-11-24,63,p[ai]d Captain Thomas Hamond [th]e 23 pres[en]t the like for sadles & bitt[es],75,0,0
1399,V1399,tr,39r,1642-11-24,,more for guift monie for 18 of his troop that appeard in Chelsey feild[es],4,10,-
1400,V1400,tr,39r,1642-11-24,125,p[ai]d Collonel John midleton for his pay wagons & other things contained in the warr[an]t,340,-,-
1401,V1401,tr,39r,1642-11-24,125,p[ai]d w[illia]m Bickerton for his pay as wagon m[aste]r to Collonel midletons reg[imen]t of drag[oon]s by 2 warr[an]ts,4,4,-
1402,V1402,tr,39r,1642-11-24,125,p[ai]d Richard Grevill quarter m[aste]r of that reg[imen]t for his pay for 14 days at 5s p[er] diem from [th]e 10 present,3,10,-
1403,V1403,tr,39r,1642-11-24,105,p[ai]d Sergent major Bamfield toward[es] pay of my lord g[enera]ll[es] reg[imen]t of foot uppon acc[oun]tt,500,0,0
1404,V1404,close table,39r,1642-11-24,,,246036,16,3
1405,V1405,pb,39v,1642-11-24,,39v,,,
1406,V1406,open table,39v,1642-11-24,,Sommeth [th]e paym[entes] on the other side,246036,13,3
1407,V1407,close table,39v,1642-11-24,75,p[ai]d S[i]r John meldrom Collonel as well for arears of himself & officers as for his pay as collonel as by [th]e warr[an]t,71,9,-
1408,V1408,head,39v,1642-11-26,,26 [November 1642],,,
1409,V1409,open table,39v,1642-11-26,134,p[ai]d Anto[ny] Smith Captaine of a compa[ny] of 70 sold[ier]s in my lord Robert[es] Reg[imen]t for pay of the said compa[ny] as by the warr[an]tt,57,17,4
1410,V1410,close table,39v,1642-11-26,120,p[ai]d S[i]r John norwich Collonel of a regiment of dragooners [th]e 23 & 26 november,400,-,-
1411,V1411,head,39v,1642-11-28,,28 [November 1642],,,
1412,V1412,open table,39v,1642-11-28,33,p[ai]d sergeant major w[illia]m Balfour toward[es] the payment of the officers and sold[ier]s of his troope uppon acc[oun]tt,350,-,-
1413,V1413,tr,39v,1642-11-28,81,p[ai]d Captain Thomas Bushell [th]e 23 & 29 present toward[es] paym[en]t of the g[enera]ll[es] compa[ny] uppon acc[oun]tt,100,-,-
1414,V1414,tr,39v,1642-11-28,111,p[ai]d the lord Rochford toward[es] the payment of [th]e officers and sold[ier]s of his regim[en]t uppon accompt,300,-,-
1415,V1415,tr,39v,1642-11-29,103,p[ai]d Capt[ain] John Fines [th]e 23 & 29 [November] for 1/2 a mo[nths] pay for the officers & soldiers of his troop,174,13,-
1416,V1416,tr,39v,1642-11-28,15,p[ai]d Capt[ain] Nathaneel Fines the like,174,13,-
1417,V1417,tr,39v,1642-11-28,61,p[ai]d S[i]r Sigismond Alexander [th]e like,174,13,-
1418,V1418,tr,39v,1642-11-28,61,more for his pay for 119 dayes as sergeant major to Collonel Goodwins reg[imen]t at 12s p[er] diem ending [th]e 26 [Novem]bre,71,8,-
1419,V1419,close table,39v,1642-11-28,134,p[ai]d Collonel Cromwell for 1/2 a mo[nths] pay for his troope of 80 harqueb[usiers] uppon acc[oun]tt,209,13,-
1420,V1420,head,39v,1642-11-29,,29 [November 1642],,,
1421,V1421,open table,39v,1642-11-29,114,p[ai]d Anto[ny] Allen Scoutmaster for monie by him expended for service of [th]e state,61,9,7
1422,V1422,tr,39v,1642-11-29,33,p[ai]d Collonel Cholmlye toward[es] the pay of him self officers and regiment,814,-,-
1423,V1423,tr,39v,1642-11-29,118,p[ai]d Captain Symon mathewes for 1/2 a mo[nths] paye for 30 dragoon[er]s to begin 12 [Novem]bre inclusive,64,8,-
1424,V1424,tr,39v,1642-11-29,116,p[ai]d Captaine Frodsham towards payment of his Pyoners,25,-,-
1425,V1425,close table,39v,1642-11-29,20,p[ai]d Richard Tomkins surgeon to Coll[onel] Skippons Reg[imen]t for furnishing his chest,15,-,-
1426,V1426,head,39v,1642-11-30,,30 november [1642],,,
1427,V1427,open table,39v,1642-11-30,30,p[ai]d Collonel Ballard toward[es] paym[en]t of the officers and sold[ier]s of his reg[imen]t,500,-,-
1428,V1428,close table,39v,1642-11-30,,,249600,17,2
1429,V1429,pb,40r,1642-11-30,,40r,,,
1430,V1430,table (single row),40r,1642-11-30,,Sommeth [th]e paym[entes] on the other side,249600,17,2
1431,V1431,head,40r,1642-11-23,,23. 30. November [1642],,,
1432,V1432,open table,40r,1642-11-23,41,p[ai]d Captaine John Hamon for 1/2 a mo[nths] pay for [th]e officers and soldiers of his troop,174,13,-
1433,V1433,tr,40r,1642-11-23,18,p[ai]d Captaine Edward Aiscough the like,174,13,-
1434,V1434,tr,40r,1642-11-23,18,more for 10 great sadles & furniture,25,-,-
1435,V1435,tr,40r,1642-11-23,16,p[ai]d Capt[ain] Arthur Evelin for 1/2 a mo[nths] pay for his troop,174,13,-
1436,V1436,tr,40r,1642-11-23,89,p[ai]d C[aptain] Symon Rudglie the like,174,13,-
1437,V1437,tr,40r,1642-11-23,13,p[ai]d Capt[ain] Francis Dowett the like,174,13,-
1438,V1438,tr,40r,1642-11-23,34,p[ai]d sergeant major Horatio Cary the like,174,13,-
1439,V1439,tr,40r,1642-11-23,21,p[ai]d C[aptain] w[illia]m Anselme toward[es] payment of my lord of Bedford[es] troop of Cuirassiers uppon acc[oun]tt,200,-,-
1440,V1440,tr,40r,1642-11-23,18,p[ai]d Captaine James Sheffeild for a mo[nths] pay for his troop 349.6.,349,6,-
1441,V1441,tr,40r,1642-11-23,69,p[ai]d my lord of Peeterborrough for a months pay for himself and officers of his regiment of Fierlock[es] to begine from the 9 present,374,14,8
1442,V1442,tr,40r,1642-11-23,4,p[ai]d Collonel Urrey for payment of his troop of 80 harqueb[usiers] uppon acc[oun]tt,150,-,-
1443,V1443,tr,40r,1642-11-23,,More for his pay as he was sergeant major to S[i]r w[illia]m Balfours reg[imen]t uppon acc[oun]tt,50,-,-
1444,V1444,tr,40r,1642-11-23,116,p[ai]d C[aptain] Henry Roe toward[es] payment of his pione[er]s,25,0,0
1445,V1445,tr,40r,1642-11-23,135,p[ai]d Capt[ain] mathew scaltike C[aptain] Henry gaule C[aptain] Jo[hn] Smith & C[aptain] Henry [...] 4 Capt[ains] latelie entertained in my lord G[enera]ll[es] reg[imen]t of Foot for advance of a whole monthes pay for themselves leifft[enants] & Ensigns,123,4,-
1446,V1446,tr,40r,1642-11-23,,more p[ai]d them for providing Coll[our]s partizans halbert[es] and drums & wagons,112,-,-
1447,V1447,tr,40r,1642-11-23,135,p[ai]d Captaine Bevill Predieux for a mo[nths] pay of 91 sold[ier]s in my lord Peterborros reg[imen]t to begin [th]e 21 present,84,18,8
1448,V1448,tr,40r,1642-11-23,136,p[ai]d leifft[enant] Coll[onel] Francis Farfax [th]e like,84,18,8
1449,V1449,tr,40r,1642-11-23,33,p[ai]d C[aptain] Gilbert Carr Captaine leifft[enant] to S[i]r w[illia]m Balfours troop of Cuirassiers for a whole mo[nths] pay advance at 24s p[er] die[m],47,12,-
1450,V1450,tr,40r,1642-11-23,127,p[ai]d S[i]r Edward Peyton Captaine of a compa[ny] of 92 fierlock[es] in my lord Peeterborroughs reg[imen]t for a mo[nth],85,17,4
1451,V1451,close table,40r,1642-11-23,,,252361,6,6
1452,V1452,pb,40v,1642-11-23,,40v,,,
1453,V1453,table (single row),40v,1642-11-23,,Som[m]eth [th]e paym[entes] on the other side,252361,6,6
1454,V1454,head,40v,1642-11-30,,30 November 1642,,,
1455,V1455,open table,40v,1642-11-30,80,Paid lawrence loe surgeon for monies by him expended for the sicke and wounded soldiers in Coventry & for his owne charges and supply of his chest,100,-,-
1456,V1456,tr,40v,1642-11-30,11,p[ai]d C[aptain] Thomas Temple for 1/2 a mo[nths] pay for his troop,174,13,-
1457,V1457,close table,40v,1642-11-30,128,p[ai]d John Dulbier quartermaster generall toward[es] his pay and entertainm[en]t of xxs p[er] diem,150,-,-
1458,V1458,head,40v,1642-12-01,,No. 8 1 December [1642],,,
1459,V1459,open table,40v,1642-12-01,126,p[ai]d m[aste]r John Copley for provision of 100 dozen of arrowes & quivers and other necessaries to be by him delivered to S[i]r Edward Peto,32,10,-
1460,V1460,tr,40v,1642-12-01,109,p[ai]d Captaine Vernon deputy tresorer of the Armye for his pay and entertainm[en]t from the 30 of [Septem]bre to the 30th october inclusive beinge 30 dayes at 6.8d p[er] diem,10,-,-
1461,V1461,tr,40v,1642-12-01,,more for 3 clark[es] allowed him at 2s p[er] diem each,9,0,0
1462,V1462,tr,40v,1642-12-01,,more from the 30. [Octo]bre to the 30 [Novem]bre,10,-,-
1463,V1463,tr,40v,1642-12-01,,for his 3 clark[es] as above,9,-,-
1464,V1464,close table,40v,1642-12-01,121,p[ai]d Captaine John warberton for the officers and soldiers pay of his compa[ny] in the Reg[imen]t of the lord Robert[es] to the 2 pre[sen]t,39,6,18
1465,V1465,head,40v,1642-12-03,,3 December [1642],,,
1466,V1466,open table,40v,1642-12-03,48,p[ai]d w[illia]m Parker Chaplaine to my lord willougbyes Reg[imen]t for his and his mans pay to the 3 [Decem]bre,21,12,8
1467,V1467,tr,40v,1642-12-03,48,p[ai]d Isaac de Morque Chirurgeon the said Reg[imen]t for his pay and bidett[es] to the 3 [December],25,4,-
1468,V1468,tr,40v,1642-12-03,127,p[ai]d S[i]r Edward Peyto for 1/2 a mo[nths] pay for the traine of Artigliry uppon acc[oun]tt,724,15,8
1469,V1469,tr,40v,1642-12-03,15,Collonel Goodwin toward[es] the pay of his troope,174,13,0
1470,V1470,tr,40v,1642-12-03,48,p[ai]d the lord willoughby for guift monie to 59 horsemen w[hi]ch apeared under his comand in Chelsey feild,14,15,0
1471,V1471,tr,40v,1642-12-03,127,p[ai]d S[i]r Edward Peyto for a whole mo[nths] pay for 74 Fierlock[es] of his compa[ny] to begin [th]e 23 [Novem]bre,69,1,4
1472,V1472,tr,40v,1642-12-03,118,p[ai]d Capt[ain] Symon Mathewes toward[es] payment of 32 soldiers dragone[er]s of his troop,68,12,-
1473,V1473,close table,40v,1642-12-03,,,253994,9,10
